Id,team_goals,opp_goals
M047137_United Arab Emirates,3,0
W009964_Puerto Rico,12,0
W009964_Cayman Islands,0,12
W009965_Russia,4,0
W009965_Ecuador,0,4
W009966_Tunisia,2,1
W009966_Algeria,1,2
W009967_Northern Ireland,0,0
W009967_Malta,0,0
W009968_Portugal,3,0
W009968_Bosnia and Herzegovina,0,3
W009969_Ukraine,2,0
W009969_Kosovo,0,2
W009970_Wales,4,0
W009970_Croatia,0,4
W009971_Cyprus,0,3
W009971_Belarus,3,0
W009972_Georgia,2,2
W009972_Lithuania,2,2
W009973_Slovenia,2,0
W009973_Moldova,0,2
W009974_Latvia,3,4
W009974_North Macedonia,4,3
W009975_Iceland,3,0
W009975_Poland,0,3
W009976_Montenegro,6,1
W009976_Andorra,1,6
W009977_Greece,1,0
W009977_Faroe Islands,0,1
W009978_Kazakhstan,0,1
W009978_Bulgaria,1,0
W009979_Armenia,0,5
W009979_Romania,5,0
W009980_Luxembourg,2,1
W009980_Albania,1,2
W009981_Zambia,1,2
W009981_Morocco,2,1
W009982_Nigeria,1,0
W009982_South Africa,0,1
W009983_Venezuela,2,0
W009983_Panama,0,2
W009984_Serbia,0,0
W009984_Scotland,0,0
W009985_Slovakia,2,0
W009985_Israel,0,2
W009986_Switzerland,3,1
W009986_Turkey,1,3
W009987_Hungary,1,1
W009987_Azerbaijan,1,1
W009988_Norway,4,0
W009988_Finland,0,4
W009989_Italy,2,0
W009989_Netherlands,0,2
W009990_Czech Republic,1,3
W009990_Denmark,3,1
W009991_Belgium,0,7
W009991_Spain,7,0
W009992_South Korea,3,0
W009992_Philippines,0,3
W009993_France,1,0
W009993_Republic of Ireland,0,1
W009994_Austria,2,3
W009994_Germany,3,2
W009995_England,1,1
W009995_Sweden,1,1
M047138_Northern Mariana Islands,2,2
M047138_Guam,2,2
W009996_Colombia,1,0
W009996_Mexico,0,1
W009997_New Zealand,4,0
W009997_Thailand,0,4
W009998_United States,2,1
W009998_Japan,1,2
W009999_Brazil,1,1
W009999_Canada,1,1
W010000_Northern Mariana Islands,0,3
W010000_Guam,3,0
W010001_Botswana,2,1
W010001_Lesotho,1,2
W010002_Puerto Rico,8,0
W010002_Cayman Islands,0,8
W010003_Nicaragua,0,0
W010003_Cuba,0,0
W010004_Costa Rica,5,1
W010004_Peru,1,5
M047139_Northern Mariana Islands,2,1
M047139_Guam,1,2
W010005_Tunisia,2,2
W010005_Algeria,2,2
W010006_Northern Mariana Islands,2,2
W010006_Guam,2,2
W010007_South Korea,2,1
W010007_Philippines,1,2
W010008_Russia,3,2
W010008_Ecuador,2,3
W010009_Venezuela,3,0
W010009_Panama,0,3
W010010_Bosnia and Herzegovina,1,3
W010010_Northern Ireland,3,1
W010011_Malta,0,2
W010011_Portugal,2,0
W010012_Kosovo,0,6
W010012_Wales,6,0
W010013_Croatia,1,0
W010013_Ukraine,0,1
W010014_Lithuania,1,0
W010014_Cyprus,0,1
W010015_Belarus,3,0
W010015_Georgia,0,3
W010016_North Macedonia,0,5
W010016_Slovenia,5,0
W010017_Moldova,0,1
W010017_Latvia,1,0
W010018_Montenegro,5,1
W010018_Faroe Islands,1,5
W010019_Bulgaria,2,3
W010019_Armenia,3,2
W010020_Israel,2,4
W010020_Serbia,4,2
W010021_Romania,1,0
W010021_Kazakhstan,0,1
W010022_Albania,2,0
W010022_Estonia,0,2
W010023_Morocco,0,2
W010023_Zambia,2,0
W010024_South Africa,0,0
W010024_Nigeria,0,0
W010025_Nicaragua,3,0
W010025_Cuba,0,3
W010026_Botswana,1,1
W010026_Namibia,1,1
W010027_Guatemala,0,3
W010027_Colombia,3,0
W010028_Andorra,0,3
W010028_Greece,3,0
W010029_Turkey,2,1
W010029_Hungary,1,2
W010030_Scotland,1,0
W010030_Slovakia,0,1
W010031_Germany,3,1
W010031_Iceland,1,3
W010032_Azerbaijan,0,4
W010032_Switzerland,4,0
W010033_New Zealand,0,0
W010033_Thailand,0,0
W010034_Mexico,0,2
W010034_Australia,2,0
W010035_Japan,1,1
W010035_Brazil,1,1
W010036_United States,2,2
W010036_Canada,2,2
W010037_Finland,2,1
W010037_Italy,1,2
W010038_Costa Rica,2,1
W010038_Peru,1,2
W010039_Denmark,4,2
W010039_Belgium,2,4
W010040_Spain,3,1
W010040_Czech Republic,1,3
W010041_Sweden,0,1
W010041_France,1,0
W010042_Republic of Ireland,0,2
W010042_England,2,0
W010043_Poland,1,3
W010043_Austria,3,1
W010044_Netherlands,1,0
W010044_Norway,0,1
W010045_Mexico,0,2
W010045_Australia,2,0
M047140_Trinidad and Tobago,2,1
M047140_Guyana,1,2
M047141_Trinidad and Tobago,2,0
M047141_Guyana,0,2
M047142_Guatemala,1,1
M047142_Nicaragua,1,1
M047143_Grenada,0,3
M047143_Saint Vincent and the Grenadines,3,0
W010046_Curacao,2,3
W010046_Aruba,3,2
W010047_Indonesia,5,1
W010047_Singapore,1,5
W010048_Tanzania,3,0
W010048_South Sudan,0,3
W010049_Guatemala,4,3
W010049_Chile,3,4
W010050_Aruba,1,2
W010050_Trinidad and Tobago,2,1
W010051_Mali,9,0
W010051_Seychelles,0,9
W010052_Morocco,2,1
W010052_DR Congo,1,2
W010053_Venezuela,0,2
W010053_Colombia,2,0
W010054_Iran,0,3
W010054_Belarus,3,0
M047144_Costa Rica,0,0
M047144_Uruguay,0,0
M047145_Bolivia,0,1
M047145_Mexico,1,0
W010055_Uzbekistan,3,0
W010055_India,0,3
W010056_Seychelles,1,5
W010056_South Sudan,5,1
W010057_Netherlands,1,0
W010057_Finland,0,1
W010058_Curacao,1,3
W010058_Trinidad and Tobago,3,1
W010059_Uruguay,1,1
W010059_Russia,1,1
W010060_Bolivia,1,2
W010060_El Salvador,2,1
W010061_Tanzania,2,2
W010061_Mali,2,2
W010062_Bangladesh,0,4
W010062_Taiwan,4,0
W010063_Norway,0,0
W010063_Italy,0,0
W010064_Argentina,2,0
W010064_Costa Rica,0,2
W010065_Australia,1,1
W010065_China PR,1,1
W010066_Estonia,1,2
W010066_Albania,2,1
W010067_Romania,1,0
W010067_Bulgaria,0,1
W010068_Armenia,2,1
W010068_Kazakhstan,1,2
W010069_Faroe Islands,4,0
W010069_Andorra,0,4
W010070_Greece,2,2
W010070_Montenegro,2,2
W010071_Slovenia,6,0
W010071_Latvia,0,6
W010072_North Macedonia,1,1
W010072_Moldova,1,1
W010073_Japan,2,0
W010073_New Zealand,0,2
W010074_Lithuania,0,3
W010074_Belarus,3,0
W010075_England,1,2
W010075_France,2,1
W010076_Republic of Ireland,0,3
W010076_Sweden,3,0
W010077_Denmark,0,2
W010077_Spain,2,0
W010078_Czech Republic,1,2
W010078_Belgium,2,1
W010079_Germany,4,1
W010079_Poland,1,4
W010080_Turkey,1,0
W010080_Azerbaijan,0,1
W010081_Austria,1,1
W010081_Iceland,1,1
W010082_Cyprus,0,2
W010082_Georgia,2,0
W010083_Serbia,2,1
W010083_Slovakia,1,2
W010084_Scotland,4,1
W010084_Israel,1,4
W010085_Malta,0,1
W010085_Bosnia and Herzegovina,1,0
W010086_Portugal,4,0
W010086_Northern Ireland,0,4
W010087_Kosovo,0,1
W010087_Croatia,1,0
W010088_Wales,1,1
W010088_Ukraine,1,1
W010089_Switzerland,2,1
W010089_Hungary,1,2
M047146_Greenland,0,5
M047146_Turkmenistan,5,0
W010090_Canada,2,0
W010090_Mexico,0,2
W010091_Bahrain,0,1
W010091_Palestine,1,0
W010092_Guatemala,1,6
W010092_Chile,6,1
W010093_Senegal,1,1
W010093_South Africa,1,1
W010094_Curacao,0,0
W010094_Aruba,0,0
W010095_Brazil,4,0
W010095_Jamaica,0,4
W010096_United States,4,0
W010096_South Korea,0,4
M047147_Indonesia,0,0
M047147_Tanzania,0,0
W010097_Nicaragua,1,0
W010097_Peru,0,1
W010098_Iran,0,1
W010098_Belarus,1,0
W010099_Trinidad and Tobago,0,1
W010099_Aruba,1,0
W010100_Venezuela,0,3
W010100_Colombia,3,0
M047148_Gibraltar,0,2
M047148_Scotland,2,0
M047149_Croatia,3,0
M047149_North Macedonia,0,3
M047150_England,3,0
M047150_Bosnia and Herzegovina,0,3
M047151_Germany,0,0
M047151_Ukraine,0,0
M047152_Albania,3,0
M047152_Liechtenstein,0,3
W010101_Japan,4,1
W010101_New Zealand,1,4
W010102_Argentina,2,0
W010102_Costa Rica,0,2
W010103_Bangladesh,0,1
W010103_Taiwan,1,0
W010104_Bolivia,0,2
W010104_El Salvador,2,0
W010105_Australia,2,0
W010105_China PR,0,2
W010106_Morocco,3,2
W010106_DR Congo,2,3
W010107_Curacao,3,0
W010107_Trinidad and Tobago,0,3
W010108_Uruguay,2,1
W010108_Russia,1,2
M047153_Austria,2,1
M047153_Serbia,1,2
M047154_Italy,0,0
M047154_Turkey,0,0
M047155_Portugal,4,2
M047155_Finland,2,4
M047156_Republic of Ireland,2,1
M047156_Hungary,1,2
M047157_Romania,0,0
M047157_Bulgaria,0,0
M047158_Slovenia,2,1
M047158_Armenia,1,2
M047159_Switzerland,4,0
M047159_Estonia,0,4
W010109_Azerbaijan,1,0
W010109_Turkey,0,1
W010110_Kazakhstan,4,1
W010110_Armenia,1,4
W010111_Bulgaria,0,3
W010111_Romania,3,0
W010112_Albania,3,1
W010112_Luxembourg,1,3
W010113_Canada,1,1
W010113_Mexico,1,1
W010114_Uzbekistan,0,0
W010114_India,0,0
W010115_Bahrain,1,2
W010115_Palestine,2,1
W010116_Senegal,0,2
W010116_South Africa,2,0
W010117_Sápmi,2,0
W010117_Székely Land,0,2
W010118_Tamil Eelam,2,2
W010118_Székely Land,2,2
W010119_Hungary,1,0
W010119_Switzerland,0,1
W010120_Andorra,1,5
W010120_Montenegro,5,1
W010121_Faroe Islands,0,2
W010121_Greece,2,0
W010122_Brazil,4,0
W010122_Jamaica,0,4
W010123_Latvia,0,4
W010123_Slovenia,4,0
W010124_Belgium,1,1
W010124_Czech Republic,1,1
W010125_Moldova,2,4
W010125_North Macedonia,4,2
W010126_Spain,3,2
W010126_Denmark,2,3
W010127_Sweden,1,0
W010127_Republic of Ireland,0,1
W010128_France,1,2
W010128_England,2,1
W010129_Israel,0,5
W010129_Scotland,5,0
W010130_Poland,1,3
W010130_Germany,3,1
W010131_Italy,1,1
W010131_Norway,1,1
W010132_Iceland,2,1
W010132_Austria,1,2
W010133_Bosnia and Herzegovina,2,1
W010133_Malta,1,2
W010134_Northern Ireland,1,2
W010134_Portugal,2,1
W010135_Ukraine,2,2
W010135_Wales,2,2
W010136_Croatia,2,0
W010136_Kosovo,0,2
W010137_Georgia,1,0
W010137_Cyprus,0,1
W010138_Slovakia,0,4
W010138_Serbia,4,0
W010139_Finland,1,1
W010139_Netherlands,1,1
M047160_Sierra Leone,2,1
M047160_Djibouti,1,2
M047161_Spain,5,0
M047161_Andorra,0,5
M047162_Central African Republic,1,0
M047162_Chad,0,1
M047163_Namibia,1,1
M047163_Liberia,1,1
M047164_Tunisia,1,0
M047164_Equatorial Guinea,0,1
M047165_Antigua and Barbuda,1,1
M047165_Bermuda,1,1
M047166_Trinidad and Tobago,2,2
M047166_Grenada,2,2
M047167_Curaçao,4,1
M047167_Barbados,1,4
M047168_Suriname,4,1
M047168_Saint Vincent and the Grenadines,1,4
M047169_Nicaragua,4,1
M047169_Montserrat,1,4
M047170_Guatemala,6,0
M047170_Dominica,0,6
M047171_San Marino,0,4
M047171_Slovakia,4,0
M047172_Togo,1,1
M047172_South Sudan,1,1
M047173_Norway,3,0
M047173_Kosovo,0,3
M047174_France,3,0
M047174_Luxembourg,0,3
M047175_Denmark,2,1
M047175_Sweden,1,2
M047176_Belgium,2,0
M047176_Montenegro,0,2
M047177_Mexico,0,4
M047177_Uruguay,4,0
W010140_Nicaragua,1,0
W010140_Peru,0,1
W010141_Sápmi,2,0
W010141_Tamil Eelam,0,2
W010142_Székely Land,0,1
W010142_Tamil Eelam,1,0
W010143_United States,3,0
W010143_South Korea,0,3
M047178_Vietnam,3,2
M047178_Philippines,2,3
M047179_Indonesia,0,2
M047179_Iraq,2,0
M047180_Hong Kong,2,4
M047180_Iran,4,2
M047181_Pakistan,0,3
M047181_Saudi Arabia,3,0
M047182_Uzbekistan,3,1
M047182_Turkmenistan,1,3
M047183_Kyrgyzstan,1,1
M047183_Malaysia,1,1
M047184_Taiwan,0,3
M047184_Oman,3,0
M047185_Jordan,3,0
M047185_Tajikistan,0,3
M047186_Nepal,0,4
M047186_United Arab Emirates,4,0
M047187_Panama,2,0
M047187_Guyana,0,2
M047188_Bangladesh,0,2
M047188_Australia,2,0
M047189_El Salvador,0,0
M047189_Puerto Rico,0,0
M047190_Jamaica,1,0
M047190_Dominican Republic,0,1
M047191_Haiti,2,1
M047191_Saint Lucia,1,2
M047192_Costa Rica,4,0
M047192_Saint Kitts and Nevis,0,4
M047193_Palestine,0,0
M047193_Lebanon,0,0
M047194_Honduras,3,1
M047194_Cuba,1,3
M047195_Singapore,0,7
M047195_South Korea,7,0
M047196_Bahrain,0,0
M047196_Yemen,0,0
M047197_China PR,1,1
M047197_Thailand,1,1
M047198_Gibraltar,0,0
M047198_Wales,0,0
M047199_Myanmar,0,5
M047199_Japan,5,0
M047200_Netherlands,4,0
M047200_Canada,0,4
M047201_Guinea-Bissau,0,0
M047201_Ethiopia,0,0
M047202_Egypt,2,1
M047202_Burkina Faso,1,2
M047203_Mauritania,0,2
M047203_Sudan,2,0
M047204_Senegal,1,1
M047204_DR Congo,1,1
M047205_North Korea,1,0
M047205_Syria,0,1
M047206_Libya,2,1
M047206_Mauritius,1,2
M047207_Algeria,1,2
M047207_Guinea,2,1
M047208_Malawi,3,1
M047208_São Tomé and Príncipe,1,3
M047209_Mali,1,2
M047209_Ghana,2,1
M047210_Afghanistan,0,0
M047210_Qatar,0,0
M047211_India,0,0
M047211_Kuwait,0,0
M047212_Benin,1,0
M047212_Rwanda,0,1
W010144_Sápmi,8,0
W010144_Tamil Eelam,0,8
W010145_Sápmi,3,0
W010145_Székely Land,0,3
M047213_Scotland,2,2
M047213_Finland,2,2
M047214_Zimbabwe,0,2
M047214_Lesotho,2,0
M047215_Nigeria,1,1
M047215_South Africa,1,1
M047216_Angola,1,0
M047216_Eswatini,0,1
M047217_Morocco,2,1
M047217_Zambia,1,2
M047218_Mozambique,2,1
M047218_Somalia,1,2
M047219_Ivory Coast,1,0
M047219_Gabon,0,1
M047220_Uganda,1,0
M047220_Botswana,0,1
M047221_Madagascar,2,1
M047221_Comoros,1,2
M047222_Romania,0,0
M047222_Liechtenstein,0,0
M047223_Kenya,1,1
M047223_Burundi,1,1
M047224_Poland,3,1
M047224_Ukraine,1,3
M047225_Cambodia,2,0
M047225_Mongolia,0,2
M047226_Germany,2,1
M047226_Greece,1,2
M047227_England,0,1
M047227_Iceland,1,0
M047228_Czech Republic,7,1
M047228_Malta,1,7
M047229_Belarus,0,4
M047229_Russia,4,0
M047230_Armenia,2,1
M047230_Kazakhstan,1,2
M047231_Albania,3,1
M047231_Azerbaijan,1,3
M047232_Peru,0,0
M047232_Paraguay,0,0
M047233_Sweden,0,3
M047233_Serbia,3,0
M047234_Switzerland,1,1
M047234_Austria,1,1
M047235_United States,1,5
M047235_Colombia,5,1
M047236_Cameroon,4,1
M047236_Cape Verde,1,4
M047237_Anguilla,0,4
M047237_Suriname,4,0
M047238_Belize,0,4
M047238_Nicaragua,4,0
M047239_British Virgin Islands,0,3
M047239_Guatemala,3,0
M047240_Aruba,0,2
M047240_Curaçao,2,0
M047241_Bahamas,1,7
M047241_Trinidad and Tobago,7,1
M047242_Spain,5,1
M047242_Northern Ireland,1,5
M047243_Cayman Islands,1,0
M047243_Antigua and Barbuda,0,1
M047244_Slovenia,1,1
M047244_Bulgaria,1,1
M047245_Gambia,5,1
M047245_Seychelles,1,5
M047246_Moldova,3,2
M047246_Cyprus,2,3
M047247_Portugal,1,2
M047247_Croatia,2,1
M047248_Brunei,1,0
M047248_Sri Lanka,0,1
M047249_Latvia,0,2
M047249_Lithuania,2,0
M047250_Belgium,3,0
M047250_Luxembourg,0,3
M047251_Denmark,3,1
M047251_Norway,1,3
M047252_Hungary,3,0
M047252_Israel,0,3
M047253_Mexico,2,3
M047253_Brazil,3,2
M047254_Estonia,4,1
M047254_Faroe Islands,1,4
W010146_Bahrain,2,3
W010146_Indonesia,3,2
W010147_Sápmi,2,1
W010147_Tamil Eelam,1,2
M047255_Saint Vincent and the Grenadines,1,3
M047255_El Salvador,3,1
M047256_São Tomé and Príncipe,0,1
M047256_Liberia,1,0
M047257_Dominica,2,3
M047257_Jamaica,3,2
M047258_Montserrat,1,3
M047258_Panama,3,1
M047259_Barbados,1,3
M047259_Haiti,3,1
M047260_Grenada,0,3
M047260_Costa Rica,3,0
M047261_Bermuda,1,6
M047261_Honduras,6,1
M047262_Namibia,0,0
M047262_Tunisia,0,0
M047263_DR Congo,1,0
M047263_Togo,0,1
M047264_Montenegro,1,3
M047264_Georgia,3,1
M047265_Djibouti,1,1
M047265_Ethiopia,1,1
M047266_Slovakia,4,0
M047266_Wales,0,4
M047267_Italy,1,0
M047267_Bosnia and Herzegovina,0,1
M047268_France,0,0
M047268_Canada,0,0
M047269_Argentina,1,0
M047269_Ecuador,0,1
M047270_Mauritania,0,1
M047270_Senegal,1,0
M047271_Guinea,0,1
M047271_Mozambique,1,0
M047272_Equatorial Guinea,1,0
M047272_Malawi,0,1
M047273_Ghana,4,3
M047273_Central African Republic,3,4
M047274_Uganda,1,2
M047274_Algeria,2,1
M047275_Somalia,1,3
M047275_Botswana,3,1
M047276_Benin,2,1
M047276_Nigeria,1,2
M047277_Poland,2,1
M047277_Turkey,1,2
M047278_Guinea-Bissau,1,1
M047278_Egypt,1,1
M047279_Netherlands,4,0
M047279_Iceland,0,4
M047280_Czech Republic,2,1
M047280_North Macedonia,1,2
M047281_Burkina Faso,2,2
M047281_Sierra Leone,2,2
M047282_Qatar,2,1
M047282_India,1,2
M047283_Japan,5,0
M047283_Syria,0,5
M047284_North Korea,4,1
M047284_Myanmar,1,4
M047285_Thailand,3,1
M047285_Singapore,1,3
M047286_South Korea,1,0
M047286_China PR,0,1
M047287_Oman,1,1
M047287_Kyrgyzstan,1,1
M047288_Malaysia,3,1
M047288_Taiwan,1,3
M047289_Turkmenistan,0,0
M047289_Hong Kong,0,0
M047290_Iran,0,0
M047290_Uzbekistan,0,0
M047291_Indonesia,2,0
M047291_Philippines,0,2
M047292_Iraq,3,1
M047292_Vietnam,1,3
M047293_Saudi Arabia,1,2
M047293_Jordan,2,1
M047294_United Arab Emirates,1,1
M047294_Bahrain,1,1
M047295_Yemen,2,2
M047295_Nepal,2,2
M047296_Lebanon,4,0
M047296_Bangladesh,0,4
M047297_Australia,5,0
M047297_Palestine,0,5
M047298_Cuba,3,0
M047298_Cayman Islands,0,3
M047299_Saint Kitts and Nevis,1,0
M047299_Bahamas,0,1
M047300_Saint Lucia,2,2
M047300_Aruba,2,2
M047301_Guyana,3,1
M047301_Belize,1,3
M047302_Puerto Rico,8,0
M047302_Anguilla,0,8
M047303_Dominican Republic,4,0
M047303_British Virgin Islands,0,4
M047304_Kuwait,1,0
M047304_Afghanistan,0,1
M047305_Tajikistan,3,0
M047305_Pakistan,0,3
M047306_Chad,0,2
M047306_Comoros,2,0
M047307_Cape Verde,1,0
M047307_Libya,0,1
M047308_Seychelles,1,3
M047308_Burundi,3,1
M047309_Madagascar,0,0
M047309_Mali,0,0
M047310_Latvia,1,0
M047310_Faroe Islands,0,1
M047311_Lithuania,1,1
M047311_Estonia,1,1
M047312_Brunei,1,0
M047312_Sri Lanka,0,1
M047313_Andorra,0,2
M047313_Northern Ireland,2,0
M047314_Azerbaijan,3,2
M047314_Kazakhstan,2,3
M047315_Chile,3,0
M047315_Paraguay,0,3
M047316_Israel,4,0
M047316_Belarus,0,4
M047317_Moldova,0,4
M047317_Ukraine,4,0
M047318_Mongolia,2,1
M047318_Cambodia,1,2
M047319_Greece,2,0
M047319_Malta,0,2
M047320_San Marino,1,4
M047320_Cyprus,4,1
M047321_Gabon,3,2
M047321_Gambia,2,3
M047322_Kenya,0,0
M047322_Ivory Coast,0,0
M047323_Portugal,3,0
M047323_Republic of Ireland,0,3
M047324_Zambia,0,1
M047324_Tanzania,1,0
M047325_Angola,1,1
M047325_Cameroon,1,1
M047326_Morocco,6,0
M047326_Congo,0,6
M047327_South Africa,3,1
M047327_Zimbabwe,1,3
M047328_Lesotho,0,1
M047328_Rwanda,1,0
M047329_South Sudan,0,3
M047329_Sudan,3,0
M047330_Mauritius,2,1
M047330_Eswatini,1,2
W010148_Bahrain,0,3
W010148_Indonesia,3,0
M047331_Ecuador,3,1
M047331_Bolivia,1,3
M047332_United States,1,1
M047332_Brazil,1,1
M047333_Germany,5,1
M047333_Scotland,1,5
M047334_Argentina,4,1
M047334_Guatemala,1,4
M047335_El Salvador,0,1
M047335_Peru,1,0
M047336_Colombia,3,0
M047336_Bolivia,0,3
M047337_Italy,2,1
M047337_Albania,1,2
M047338_Vanuatu,1,0
M047338_Solomon Islands,0,1
M047339_Hungary,1,3
M047339_Switzerland,3,1
M047340_Spain,3,0
M047340_Croatia,0,3
M047341_Ecuador,2,1
M047341_Honduras,1,2
M047342_Slovenia,1,1
M047342_Denmark,1,1
M047343_Serbia,0,1
M047343_England,1,0
M047344_Poland,1,2
M047344_Netherlands,2,1
M047345_Panama,0,1
M047345_Paraguay,1,0
M047346_Tahiti,2,0
M047346_Samoa,0,2
M047347_Fiji,5,1
M047347_Papua New Guinea,1,5
M047348_Austria,0,1
M047348_France,1,0
M047349_Romania,3,0
M047349_Ukraine,0,3
M047350_Belgium,0,1
M047350_Slovakia,1,0
M047351_Turkey,3,1
M047351_Georgia,1,3
M047352_Portugal,2,1
M047352_Czech Republic,1,2
M047353_New Zealand,3,0
M047353_Solomon Islands,0,3
M047354_Papua New Guinea,1,1
M047354_Tahiti,1,1
M047355_Fiji,9,1
M047355_Samoa,1,9
M047356_Croatia,2,2
M047356_Albania,2,2
M047357_Germany,2,0
M047357_Hungary,0,2
M047358_Scotland,1,1
M047358_Switzerland,1,1
M047359_Spain,1,0
M047359_Italy,0,1
M047360_Slovenia,1,1
M047360_Serbia,1,1
M047361_Denmark,1,1
M047361_England,1,1
M047362_Argentina,2,0
M047362_Canada,0,2
M047363_Peru,0,0
M047363_Chile,0,0
M047364_Vanuatu,0,4
M047364_New Zealand,4,0
M047365_Slovakia,1,2
M047365_Ukraine,2,1
M047366_Poland,1,3
M047366_Austria,3,1
M047367_Netherlands,0,0
M047367_France,0,0
M047368_Ecuador,1,2
M047368_Venezuela,2,1
M047369_Belgium,2,0
M047369_Romania,0,2
M047370_Turkey,0,3
M047370_Portugal,3,0
M047371_Samoa,1,2
M047371_Papua New Guinea,2,1
M047372_Fiji,1,0
M047372_Tahiti,0,1
M047373_Mexico,1,0
M047373_Jamaica,0,1
M047374_Georgia,1,1
M047374_Czech Republic,1,1
M047375_Germany,1,1
M047375_Switzerland,1,1
M047376_Scotland,0,1
M047376_Hungary,1,0
M047377_United States,2,0
M047377_Bolivia,0,2
M047378_Uruguay,3,1
M047378_Panama,1,3
M047379_Brazil,0,0
M047379_Costa Rica,0,0
M047380_Albania,0,1
M047380_Spain,1,0
M047381_Croatia,1,1
M047381_Italy,1,1
M047382_Colombia,2,1
M047382_Paraguay,1,2
M047383_Chile,0,1
M047383_Argentina,1,0
M047384_Peru,0,1
M047384_Canada,1,0
M047385_Netherlands,2,3
M047385_Austria,3,2
M047386_France,1,1
M047386_Poland,1,1
M047387_England,0,0
M047387_Slovenia,0,0
M047388_Denmark,0,0
M047388_Serbia,0,0
M047389_Ecuador,3,1
M047389_Jamaica,1,3
M047390_Czech Republic,1,2
M047390_Turkey,2,1
M047391_Georgia,2,0
M047391_Portugal,0,2
M047392_Venezuela,1,0
M047392_Mexico,0,1
M047393_Slovakia,1,1
M047393_Romania,1,1
M047394_Ukraine,0,0
M047394_Belgium,0,0
M047395_United States,1,2
M047395_Panama,2,1
M047396_Vanuatu,2,1
M047396_Fiji,1,2
M047397_New Zealand,5,0
M047397_Tahiti,0,5
M047398_Uruguay,5,0
M047398_Bolivia,0,5
M047399_Colombia,3,0
M047399_Costa Rica,0,3
M047400_Paraguay,1,4
M047400_Brazil,4,1
M047401_Canada,0,0
M047401_Chile,0,0
M047402_Argentina,2,0
M047402_Peru,0,2
M047403_Germany,2,0
M047403_Denmark,0,2
M047404_Switzerland,2,0
M047404_Italy,0,2
M047405_Jamaica,0,3
M047405_Venezuela,3,0
M047406_Mexico,0,0
M047406_Ecuador,0,0
M047407_Vanuatu,0,3
M047407_New Zealand,3,0
M047408_Tahiti,2,1
M047408_Fiji,1,2
M047409_Spain,4,1
M047409_Georgia,1,4
M047410_England,2,1
M047410_Slovakia,1,2
M047411_United States,0,1
M047411_Uruguay,1,0
M047412_Portugal,0,0
M047412_Slovenia,0,0
M047413_Bolivia,1,3
M047413_Panama,3,1
M047414_France,1,0
M047414_Belgium,0,1
M047415_Austria,1,2
M047415_Turkey,2,1
M047416_Brazil,1,1
M047416_Colombia,1,1
M047417_Romania,0,3
M047417_Netherlands,3,0
M047418_Costa Rica,2,1
M047418_Paraguay,1,2
M047419_Argentina,1,1
M047419_Ecuador,1,1
M047420_Germany,1,2
M047420_Spain,2,1
M047421_Portugal,0,0
M047421_France,0,0
M047422_Venezuela,1,1
M047422_Canada,1,1
M047423_England,1,1
M047423_Switzerland,1,1
M047424_Netherlands,2,1
M047424_Turkey,1,2
M047425_Uruguay,0,0
M047425_Brazil,0,0
M047426_Colombia,5,0
M047426_Panama,0,5
M047427_Spain,2,1
M047427_France,1,2
M047428_Argentina,2,0
M047428_Canada,0,2
M047429_Netherlands,1,2
M047429_England,2,1
M047430_Uruguay,0,1
M047430_Colombia,1,0
W010149_Argentina,0,2
W010149_Uruguay,2,0
W010150_Liechtenstein,1,1
W010150_Namibia,1,1
W010151_Hong Kong,3,2
W010151_Indonesia,2,3
W010152_Tunisia,0,5
W010152_Tanzania,5,0
W010153_Georgia,0,2
W010153_Belarus,2,0
W010154_Malta,0,2
W010154_Northern Ireland,2,0
W010155_Austria,3,1
W010155_Poland,1,3
W010156_Iceland,3,0
W010156_Germany,0,3
W010157_Azerbaijan,0,5
W010157_Hungary,5,0
W010158_Turkey,0,2
W010158_Switzerland,2,0
W010159_Slovakia,0,2
W010159_Scotland,2,0
W010160_Serbia,1,0
W010160_Israel,0,1
W010161_Bosnia and Herzegovina,0,0
W010161_Portugal,0,0
W010162_Belgium,0,3
W010162_Denmark,3,0
W010163_Kosovo,0,4
W010163_Ukraine,4,0
W010164_Croatia,0,3
W010164_Wales,3,0
W010165_Czech Republic,2,1
W010165_Spain,1,2
W010166_Cyprus,1,2
W010166_Lithuania,2,1
W010167_France,2,1
W010167_Sweden,1,2
W010168_North Macedonia,1,2
W010168_Latvia,2,1
W010169_Faroe Islands,2,1
W010169_Montenegro,1,2
W010170_Greece,6,0
W010170_Andorra,0,6
W010171_Kazakhstan,0,3
W010171_Romania,3,0
W010172_Armenia,1,3
W010172_Bulgaria,3,1
W010173_Luxembourg,1,1
W010173_Estonia,1,1
W010174_Netherlands,0,0
W010174_Italy,0,0
W010175_Finland,1,1
W010175_Norway,1,1
W010176_Paraguay,1,4
W010176_Chile,4,1
W010177_Senegal,1,0
W010177_DR Congo,0,1
W010178_Russia,0,3
W010178_North Korea,3,0
W010179_Myanmar,1,1
W010179_India,1,1
W010180_Moldova,0,5
W010180_Slovenia,5,0
W010181_England,2,1
W010181_Republic of Ireland,1,2
M047431_Canada,2,2
M047431_Uruguay,2,2
W010182_Argentina,1,1
W010182_Uruguay,1,1
W010183_Japan,4,0
W010183_Ghana,0,4
W010184_Colombia,1,2
W010184_Ecuador,2,1
